Datetime,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,VNQ,UUP
2023-08-28 14:30:00-04:00,441.7900085449219,365.7449951171875,185.47999572753906,70.86000061035156,39.26499938964844,95.23999786376953,93.94000244140625,105.30999755859375,74.875,178.2100067138672,22.219999313354492,24.385000228881836,72.48999786376953,81.76000213623047,28.97100067138672
2023-08-28 15:30:00-04:00,442.7200012207031,366.8500061035156,185.61000061035156,70.9800033569336,39.29999923706055,95.30999755859375,93.94000244140625,105.29000091552734,74.87000274658203,178.13999938964844,22.21500015258789,24.3799991607666,72.43000030517578,81.70999908447266,28.969999313354492
2023-08-29 09:30:00-04:00,445.95001220703125,371.7384033203125,186.83999633789062,71.43000030517578,39.689998626708984,96.04000091552734,94.43000030517578,105.88999938964844,75.11000061035156,179.48899841308594,22.68199920654297,24.3799991607666,72.31999969482422,82.1500015258789,28.899999618530273
2023-08-29 10:30:00-04:00,446.8550109863281,373.0199890136719,187.63999938964844,71.5199966430664,39.724998474121094,95.95999908447266,94.44000244140625,105.78500366210938,75.12000274658203,179.63999938964844,22.66990089416504,24.450000762939453,72.80999755859375,82.06999969482422,28.890100479125977
2023-08-29 11:30:00-04:00,448.32501220703125,374.0,188.0500030517578,71.61000061035156,39.709999084472656,96.24549865722656,94.55000305175781,106.03500366210938,75.23500061035156,179.55999755859375,22.67009925842285,24.40999984741211,72.63999938964844,82.44999694824219,28.8799991607666
2023-08-29 12:30:00-04:00,448.2699890136719,373.8299865722656,188.24000549316406,71.69999694824219,39.7400016784668,96.39009857177734,94.61000061035156,106.125,75.26000213623047,179.75,22.66010093688965,24.489999771118164,73.19000244140625,82.48149871826172,28.844999313354492
2023-08-29 13:30:00-04:00,448.3800048828125,374.2699890136719,188.18499755859375,71.69000244140625,39.744998931884766,96.07499694824219,94.48999786376953,105.92500305175781,75.23500061035156,179.59500122070312,22.620100021362305,24.459999084472656,73.2699966430664,82.32499694824219,28.854999542236328
2023-08-29 14:30:00-04:00,449.1731872558594,375.0400085449219,188.13499450683594,71.88500213623047,39.814998626708984,96.2300033569336,94.62999725341797,106.09500122070312,75.31999969482422,179.76499938964844,22.70479965209961,24.464000701904297,73.30000305175781,82.42500305175781,28.795000076293945
2023-08-29 15:30:00-04:00,449.1600036621094,374.7507019042969,188.14500427246094,71.86499786376953,39.78499984741211,96.30000305175781,94.62000274658203,106.0999984741211,75.33999633789062,,22.704999923706055,24.459999084472656,73.30000305175781,82.66999816894531,28.808000564575195
2023-08-30 09:30:00-04:00,449.2799987792969,374.6199951171875,188.17999267578125,71.81500244140625,39.56999969482422,96.1886978149414,94.69999694824219,106.0999984741211,75.34500122070312,180.6999969482422,22.735000610351562,24.559999465942383,73.73500061035156,82.8499984741211,28.684999465942383
2023-08-30 10:30:00-04:00,450.4800109863281,376.0199890136719,189.22000122070312,71.9000015258789,39.62099838256836,96.19999694824219,94.70999908447266,106.11499786376953,75.38500213623047,180.5,22.68000030517578,24.469999313354492,73.0999984741211,82.68000030517578,28.698999404907227
2023-08-30 11:30:00-04:00,451.3399963378906,377.1400146484375,189.52999877929688,71.88999938964844,39.654998779296875,96.16999816894531,94.625,106.04499816894531,75.38500213623047,180.38999938964844,22.600000381469727,24.5,73.29000091552734,82.8499984741211,28.729000091552734
2023-08-30 12:30:00-04:00,450.92999267578125,376.7998962402344,189.1199951171875,71.86499786376953,39.65999984741211,96.37999725341797,94.72000122070312,106.15499877929688,75.37999725341797,180.47999572753906,22.645000457763672,24.482999801635742,73.43000030517578,82.87000274658203,28.71500015258789
